Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,TotalIncome,LoanIncomeRatio,EMI,EstimatedSavings,StabilityScore,DebtStress,Loan_Status
Female,No,1,Graduate,No,15845,5167,382,300,1,21012,0.018179222386141912,1.2733333333333334,4202.400000000001,10506.0,6.059740795380638e-05,1
Female,No,1,Graduate,Yes,4685,432,163,240,0,5117,0.031848378272762795,0.6791666666666667,1023.4000000000001,2558.5,0.00013270157613651167,0
Male,Yes,1,Not Graduate,Yes,16511,4151,438,360,1,20662,0.02119730920001936,1.2166666666666666,4132.400000000001,10331.0,5.888141444449821e-05,1
Male,Yes,3,Not Graduate,No,18385,6411,536,180,1,24796,0.021615518006210428,2.977777777777778,4959.200000000001,6199.0,0.0001200862111456135,1
Male,Yes,1,Graduate,No,1548,1751,299,360,1,3299,0.0906060606060606,0.8305555555555556,659.8000000000001,1649.5,0.0002516835016835017,1
Female,No,0,Not Graduate,No,16673,4997,620,300,1,21670,0.028609662682848046,2.066666666666667,4334.0,21670.0,9.536554227616017e-05,1
Female,No,2,Graduate,Yes,18270,5720,364,180,1,23990,0.015172356300279272,2.022222222222222,4798.0,7996.666666666667,8.429086833488484e-05,1
Female,Yes,3,Not Graduate,Yes,2469,7616,288,240,0,10085,0.028554431885782272,1.2,2017.0,2521.25,0.0001189767995240928,1
Female,Yes,1,Graduate,Yes,16053,256,283,360,1,16309,0.017351318209687307,0.7861111111111111,3261.8,8154.5,4.81981061380203e-05,1
Male,Yes,0,Graduate,No,7320,671,352,180,0,7991,0.044044044044044044,1.9555555555555555,1598.2,7991.0,0.0002446891335780225,1
Female,Yes,2,Graduate,No,15792,489,656,180,1,16281,0.04028989067682103,3.6444444444444444,3256.2000000000003,5427.0,0.00022383272598233906,1
Female,No,2,Graduate,No,4552,6889,383,300,1,11441,0.03347316902639399,1.2766666666666666,2288.2000000000003,3813.6666666666665,0.00011157723008797995,1
Female,Yes,3,Not Graduate,Yes,13109,2096,162,300,1,15205,0.010653689333157964,0.54,3041.0,3801.25,3.551229777719322e-05,1
Female,Yes,3,Not Graduate,No,3802,1682,670,360,1,5484,0.12215132178669097,1.8611111111111112,1096.8,1371.0,0.0003393092271852527,1
Female,Yes,3,Not Graduate,Yes,3783,2460,411,240,1,6243,0.06582319026265214,1.7125,1248.6000000000001,1560.75,0.0002742632927610506,1
Male,Yes,0,Not Graduate,No,16885,4529,146,180,0,21414,0.006817651179080084,0.8111111111111111,4282.8,21414.0,3.787583988377825e-05,1
Male,No,0,Graduate,Yes,11299,5121,65,300,1,16420,0.003958346020339809,0.21666666666666667,3284.0,16420.0,1.319448673446603e-05,1
Female,Yes,3,Graduate,Yes,17120,1975,605,360,1,19095,0.03168202764976959,1.6805555555555556,3819.0,4773.75,8.800563236047107e-05,1
Male,No,1,Not Graduate,No,1622,3216,425,300,1,4838,0.08782806364951436,1.4166666666666667,967.6,2419.0,0.0002927602121650479,1
Female,Yes,2,Not Graduate,Yes,10972,9581,439,360,1,20553,0.021358373066069865,1.2194444444444446,4110.6,6851.0,5.9328814072416294e-05,1
Female,Yes,2,Not Graduate,No,5227,4515,669,300,1,9742,0.06866468233603613,2.23,1948.4,3247.3333333333335,0.00022888227445345375,1
Male,No,0,Not Graduate,Yes,15232,5692,266,240,1,20924,0.012712066905615292,1.1083333333333334,4184.8,20924.0,5.296694544006372e-05,1
Male,Yes,2,Not Graduate,No,6458,9776,448,180,1,16234,0.027594702802587003,2.488888888888889,3246.8,5411.333333333333,0.00015330390445881669,1
Female,No,1,Graduate,No,2024,4939,309,300,1,6963,0.044371051120045954,1.03,1392.6000000000001,3481.5,0.0001479035037334865,1
Female,No,2,Graduate,Yes,10579,5563,369,180,1,16142,0.022858204794647834,2.05,3228.4,5380.666666666667,0.0001269900266369324,1
Female,Yes,0,Graduate,No,9899,2963,245,360,1,12862,0.01904687864417321,0.6805555555555556,2572.4,12862.0,5.290799623381447e-05,1
Male,No,0,Not Graduate,Yes,18032,4529,527,240,1,22561,0.02335785834589132,2.1958333333333333,4512.2,22561.0,9.732440977454717e-05,1
Female,No,1,Not Graduate,No,18321,6786,467,180,1,25107,0.018599649514099093,2.5944444444444446,5021.400000000001,12553.5,0.0001033313861894394,1
Female,No,1,Not Graduate,No,11894,6200,524,300,1,18094,0.028958275766786404,1.7466666666666666,3618.8,9047.0,9.652758588928802e-05,1
Female,No,2,Not Graduate,No,5249,976,656,180,1,6225,0.10536460006424671,3.6444444444444444,1245.0,2075.0,0.000585358889245815,1
Male,No,2,Graduate,No,12853,7345,617,180,0,20198,0.030546066636962226,3.4277777777777776,4039.6000000000004,6732.666666666667,0.00016970037020534569,1
Female,No,0,Graduate,Yes,15509,45,593,360,1,15554,0.03812279009964641,1.6472222222222221,3110.8,15554.0,0.00010589663916568448,1
Female,No,1,Not Graduate,No,12937,1193,280,240,1,14130,0.019814592031703347,1.1666666666666667,2826.0,7065.0,8.256080013209728e-05,1
Male,No,1,Graduate,No,6836,4512,570,240,1,11348,0.050224689399947134,2.375,2269.6,5674.0,0.00020926953916644637,1
Female,Yes,1,Graduate,Yes,6051,4943,249,180,0,10994,0.022646657571623464,1.3833333333333333,2198.8,5497.0,0.00012581476428679702,1
Female,Yes,2,Not Graduate,Yes,4323,6282,648,180,1,10605,0.06109749198566849,3.6,2121.0,3535.0,0.00033943051103149164,1
Male,No,1,Not Graduate,Yes,14416,246,70,360,0,14662,0.004773920752915502,0.19444444444444445,2932.4,7331.0,1.3260890980320839e-05,1
Female,Yes,0,Not Graduate,Yes,16667,3219,360,180,1,19886,0.018102277869965305,2.0,3977.2000000000003,19886.0,0.00010056821038869613,1
Male,No,0,Not Graduate,Yes,10177,8983,637,360,1,19160,0.03324461145034184,1.7694444444444444,3832.0,19160.0,9.234614291761622e-05,1
Male,No,2,Not Graduate,Yes,16368,636,687,240,1,17004,0.04039988238753308,2.8625,3400.8,5668.0,0.00016833284328138782,1
Female,Yes,3,Not Graduate,No,9891,3775,645,240,1,13666,0.04719397087875905,2.6875,2733.2000000000003,3416.5,0.00019664154532816273,1
Female,No,2,Graduate,Yes,14158,2421,483,360,0,16579,0.02913148371531966,1.3416666666666666,3315.8,5526.333333333333,8.092078809811017e-05,1
Female,No,3,Graduate,No,19866,9280,420,180,0,29146,0.014409716265824957,2.3333333333333335,5829.200000000001,7286.5,8.005397925458309e-05,1
Female,No,1,Not Graduate,Yes,11163,4183,609,240,1,15346,0.039682022545122826,2.5375,3069.2000000000003,7673.0,0.00016534176060467844,1
Male,No,2,Graduate,No,3811,712,127,300,1,4523,0.028072502210433246,0.42333333333333334,904.6,1507.6666666666667,9.357500736811081e-05,1
Female,Yes,0,Not Graduate,No,8725,5845,591,360,1,14570,0.04056001647107268,1.6416666666666666,2914.0,14570.0,0.00011266671241964633,1
Male,No,1,Not Graduate,No,13065,5323,334,240,1,18388,0.01816303224753929,1.3916666666666666,3677.6000000000004,9194.0,7.567930103141371e-05,1
Female,No,0,Not Graduate,Yes,11770,6032,697,240,1,17802,0.03915070493737011,2.904166666666667,3560.4,17802.0,0.00016312793723904213,1
Female,No,1,Not Graduate,Yes,15060,3644,189,240,1,18704,0.010104250200481155,0.7875,3740.8,9352.0,4.2101042502004814e-05,1
Female,Yes,2,Graduate,Yes,18488,7773,602,300,1,26261,0.022922854314218262,2.006666666666667,5252.200000000001,8753.666666666666,7.640951438072754e-05,1
Male,No,3,Not Graduate,Yes,17465,2108,331,300,1,19573,0.016910186982732195,1.1033333333333333,3914.6000000000004,4893.25,5.636728994244065e-05,1
Female,Yes,1,Graduate,No,7285,3614,611,300,1,10899,0.056055045871559635,2.0366666666666666,2179.8,5449.5,0.00018685015290519877,1
Female,Yes,3,Not Graduate,Yes,13567,9434,307,180,1,23001,0.013346665507347187,1.7055555555555555,4600.2,5750.25,7.414814170748437e-05,1
Female,No,1,Not Graduate,No,10240,6957,409,360,1,17197,0.023781835097104315,1.136111111111111,3439.4,8598.5,6.606065304751198e-05,1
Female,No,0,Not Graduate,No,15153,5279,489,180,1,20432,0.023931874908236676,2.716666666666667,4086.4,20432.0,0.00013295486060131486,1
Male,Yes,0,Graduate,Yes,18722,4332,319,300,0,23054,0.013836477987421384,1.0633333333333332,4610.8,23054.0,4.6121593291404606e-05,1
Female,No,1,Not Graduate,Yes,5315,3900,183,360,1,9215,0.019856770833333332,0.5083333333333333,1843.0,4607.5,5.515769675925926e-05,1
Male,Yes,3,Not Graduate,Yes,18731,7939,689,180,1,26670,0.025833302088410632,3.827777777777778,5334.0,6667.5,0.00014351834493561463,1
Male,Yes,2,Not Graduate,No,6209,6963,153,180,1,13172,0.011614666363015258,0.85,2634.4,4390.666666666667,6.452592423897365e-05,1
Male,No,2,Graduate,Yes,6007,4568,144,180,1,10575,0.01361573373676248,0.8,2115.0,3525.0,7.564296520423601e-05,1
Male,No,0,Graduate,No,8075,7838,622,300,1,15913,0.039085082317456325,2.0733333333333333,3182.6000000000004,15913.0,0.0001302836077248544,1
Male,Yes,2,Graduate,Yes,6273,1845,529,240,1,8118,0.06515580736543909,2.2041666666666666,1623.6000000000001,2706.0,0.00027148253068932953,1
Male,Yes,0,Not Graduate,No,13946,382,290,360,1,14328,0.020238676809267917,0.8055555555555556,2865.6000000000004,14328.0,5.621854669241089e-05,1
Female,Yes,2,Graduate,Yes,11964,4112,62,300,1,16076,0.0038564408782733096,0.20666666666666667,3215.2000000000003,5358.666666666667,1.28548029275777e-05,1
Male,Yes,1,Not Graduate,Yes,17364,7069,196,360,1,24433,0.008021609233035933,0.5444444444444444,4886.6,12216.5,2.2282247869544257e-05,1
Male,No,0,Graduate,No,4820,3810,650,300,0,8630,0.07530992932452786,2.1666666666666665,1726.0,8630.0,0.0002510330977484262,1
Male,No,0,Graduate,Yes,12250,1509,144,180,0,13759,0.010465116279069767,0.8,2751.8,13759.0,5.8139534883720933e-05,1
Female,No,1,Not Graduate,Yes,6198,7573,342,180,1,13771,0.02483299448155678,1.9,2754.2000000000003,6885.5,0.00013796108045309322,1
Female,No,0,Graduate,Yes,19448,1578,74,240,0,21026,0.0035192847291577495,0.30833333333333335,4205.2,21026.0,1.4663686371490624e-05,1
Male,No,2,Not Graduate,Yes,19724,879,321,240,1,20603,0.015579499126383227,1.3375,4120.6,6867.666666666667,6.491457969326344e-05,1
Female,Yes,2,Not Graduate,Yes,7558,2162,554,360,1,9720,0.05699002160271577,1.538888888888889,1944.0,3240.0,0.00015830561556309938,1
Male,No,0,Graduate,Yes,2226,9764,215,240,1,11990,0.017930114252355935,0.8958333333333334,2398.0,11990.0,7.470880938481639e-05,1
Male,No,2,Not Graduate,Yes,8197,9840,136,240,1,18037,0.0075396385408581885,0.5666666666666667,3607.4,6012.333333333333,3.1415160586909117e-05,1
Female,No,3,Not Graduate,No,13410,7714,695,360,0,21124,0.03289940828402367,1.9305555555555556,4224.8,5281.0,9.138724523339908e-05,1
Male,No,0,Graduate,No,10757,1359,687,300,1,12116,0.056697202277791535,2.29,2423.2000000000003,12116.0,0.00018899067425930512,1
Female,No,1,Graduate,Yes,14463,4431,540,240,1,18894,0.028578989150568935,2.25,3778.8,9447.0,0.00011907912146070388,1
Female,Yes,3,Not Graduate,Yes,18166,8148,190,300,1,26314,0.007220216606498195,0.6333333333333333,5262.8,6578.5,2.4067388688327314e-05,1
Male,Yes,0,Graduate,Yes,2581,3960,152,180,1,6541,0.023234484867013145,0.8444444444444444,1308.2,6541.0,0.00012908047148340636,1
Male,Yes,1,Not Graduate,No,12276,3811,275,240,0,16087,0.017093485827946297,1.1458333333333333,3217.4,8043.5,7.12228576164429e-05,1
Female,No,2,Not Graduate,No,15696,4242,624,180,1,19938,0.0312954511259341,3.466666666666667,3987.6000000000004,6646.0,0.00017386361736630056,1
Male,Yes,1,Graduate,Yes,10844,4217,343,180,1,15061,0.02277254016730846,1.9055555555555554,3012.2000000000003,7530.5,0.00012651411204060253,1
Male,Yes,3,Graduate,No,17458,80,355,300,1,17538,0.020240606648041507,1.1833333333333333,3507.6000000000004,4384.5,6.746868882680503e-05,1
Male,No,2,Graduate,Yes,13189,2732,303,360,1,15921,0.019030272578821755,0.8416666666666667,3184.2000000000003,5307.0,5.286186827450488e-05,1
Female,No,0,Graduate,Yes,18831,7833,229,240,1,26664,0.008588036752297018,0.9541666666666667,5332.8,26664.0,3.578348646790425e-05,1
Female,No,2,Not Graduate,Yes,6260,2709,89,300,1,8969,0.009921962095875139,0.2966666666666667,1793.8000000000002,2989.6666666666665,3.3073206986250466e-05,1
Male,Yes,0,Not Graduate,Yes,14936,2422,569,360,1,17358,0.03277838585171957,1.5805555555555555,3471.6000000000004,17358.0,9.105107181033213e-05,1
Female,Yes,0,Graduate,No,1566,3641,665,180,1,5207,0.12768817204301075,3.6944444444444446,1041.4,5207.0,0.000709378733572282,1
Female,No,1,Graduate,No,2064,667,595,240,1,2731,0.2177891654465593,2.4791666666666665,546.2,1365.5,0.0009074548560273303,1
Female,No,1,Not Graduate,Yes,14893,2496,285,180,1,17389,0.0163887291546866,1.5833333333333333,3477.8,8694.5,9.104849530381444e-05,1
Female,Yes,1,Not Graduate,No,5170,3499,512,180,0,8669,0.05905420991926182,2.8444444444444446,1733.8000000000002,4334.5,0.000328078943995899,1
Female,Yes,3,Not Graduate,No,3751,9636,277,240,0,13387,0.020690170301762772,1.1541666666666666,2677.4,3346.75,8.620904292401154e-05,1
Male,No,3,Not Graduate,Yes,14449,9537,532,360,1,23986,0.022178680118397465,1.4777777777777779,4797.2,5996.5,6.160744477332629e-05,1
Male,No,1,Graduate,No,2304,8080,479,360,1,10384,0.04612421762156957,1.3305555555555555,2076.8,5192.0,0.00012812282672658215,1
Male,Yes,3,Not Graduate,Yes,11083,6823,71,240,1,17906,0.003964929915675434,0.29583333333333334,3581.2000000000003,4476.5,1.652054131531431e-05,1
Female,No,2,Not Graduate,Yes,19119,1189,392,240,1,20308,0.019301787384903245,1.6333333333333333,4061.6000000000004,6769.333333333333,8.042411410376352e-05,1
Female,Yes,2,Graduate,Yes,13724,6604,89,300,1,20328,0.004377982192926361,0.2966666666666667,4065.6000000000004,6776.0,1.4593273976421205e-05,1
Male,Yes,3,Not Graduate,Yes,7516,8650,222,300,1,16166,0.013731675635553907,0.74,3233.2000000000003,4041.5,4.577225211851302e-05,1
Female,Yes,3,Not Graduate,No,14536,9404,488,180,1,23940,0.020383442629798253,2.7111111111111112,4788.0,5985.0,0.00011324134794332364,1
Male,Yes,2,Graduate,Yes,13892,9103,228,240,0,22995,0.009914767785701861,0.95,4599.0,7665.0,4.131153244042442e-05,1
Male,No,0,Graduate,No,9438,1025,647,360,1,10463,0.06183103975535168,1.7972222222222223,2092.6,10463.0,0.00017175288820931022,1
Male,No,2,Graduate,Yes,5641,7785,182,180,1,13426,0.013554777686750577,1.011111111111111,2685.2000000000003,4475.333333333333,7.530432048194764e-05,1
Female,Yes,2,Not Graduate,Yes,11046,71,400,180,1,11117,0.035977693829825505,2.2222222222222223,2223.4,3705.6666666666665,0.00019987607683236394,1
Female,Yes,3,Not Graduate,No,6835,5546,574,180,0,12381,0.046357615894039736,3.188888888888889,2476.2000000000003,3095.25,0.00025754231052244297,1
Male,Yes,2,Graduate,Yes,6577,2685,589,180,0,9262,0.06358631113030336,3.272222222222222,1852.4,3087.3333333333335,0.0003532572840572409,1
Male,Yes,3,Graduate,No,14747,9385,555,360,1,24132,0.022997555214851032,1.5416666666666667,4826.400000000001,6033.0,6.388209781903065e-05,1
Male,Yes,3,Not Graduate,No,7111,7372,133,180,1,14483,0.009182546257939796,0.7388888888888889,2896.6000000000004,3620.75,5.1014145877443314e-05,1
Male,No,1,Graduate,Yes,9589,1848,513,240,1,11437,0.044850498338870434,2.1375,2287.4,5718.5,0.00018687707641196015,1
Female,No,2,Graduate,Yes,4392,2022,392,300,1,6414,0.06110678098207326,1.3066666666666666,1282.8000000000002,2138.0,0.0002036892699402442,1
Female,No,0,Graduate,Yes,7077,6338,329,360,1,13415,0.024522957662492545,0.9138888888888889,2683.0,13415.0,6.811932684025706e-05,1
Male,No,1,Not Graduate,Yes,19443,3741,312,240,0,23184,0.013456976493422472,1.3,4636.8,11592.0,5.60707353892603e-05,1
Male,Yes,3,Not Graduate,Yes,8183,1298,215,240,0,9481,0.022674541236026156,0.8958333333333334,1896.2,2370.25,9.447725515010898e-05,1
Female,Yes,3,Not Graduate,Yes,3007,4102,342,240,1,7109,0.04810126582278481,1.425,1421.8000000000002,1777.25,0.00020042194092827006,1
Female,Yes,0,Not Graduate,No,17835,904,558,300,1,18739,0.02977588046958378,1.86,3747.8,18739.0,9.92529348986126e-05,1
Male,Yes,3,Not Graduate,No,3563,3026,629,300,0,6589,0.09544764795144157,2.0966666666666667,1317.8000000000002,1647.25,0.00031815882650480527,1
Male,Yes,2,Not Graduate,Yes,3500,6709,275,300,1,10209,0.02693437806072478,0.9166666666666666,2041.8000000000002,3403.0,8.978126020241593e-05,1
Male,No,1,Graduate,No,17066,4711,219,240,0,21777,0.01005601983653228,0.9125,4355.400000000001,10888.5,4.1900082652217836e-05,1
Female,Yes,3,Not Graduate,No,2794,8021,647,300,1,10815,0.05981878698224852,2.1566666666666667,2163.0,2703.75,0.00019939595660749506,1
Female,No,3,Not Graduate,Yes,16596,5969,694,180,1,22565,0.030754232030488344,3.8555555555555556,4513.0,5641.25,0.00017085684461382413,1
Female,No,0,Graduate,Yes,5565,2620,497,300,1,8185,0.060713413144392867,1.6566666666666667,1637.0,8185.0,0.0002023780438146429,1
Male,No,2,Not Graduate,No,15590,2646,551,360,0,18236,0.030213302626528486,1.5305555555555554,3647.2000000000003,6078.666666666667,8.392584062924579e-05,1
Male,No,3,Not Graduate,Yes,19487,4865,576,240,1,24352,0.023652116782326614,2.4,4870.400000000001,6088.0,9.855048659302755e-05,1
Female,Yes,0,Graduate,No,19206,7345,428,240,0,26551,0.016119313046098222,1.7833333333333334,5310.200000000001,26551.0,6.71638043587426e-05,1
Female,No,3,Graduate,Yes,18982,2289,250,180,1,21271,0.011752538548326438,1.3888888888888888,4254.2,5317.75,6.529188082403576e-05,1
Male,No,0,Graduate,No,10818,7370,668,300,1,18188,0.03672549343009511,2.2266666666666666,3637.6000000000004,18188.0,0.00012241831143365036,1
Female,No,0,Not Graduate,No,9988,3872,299,300,0,13860,0.021571315200923456,0.9966666666666667,2772.0,13860.0,7.190438400307818e-05,1
Female,Yes,2,Graduate,No,12741,9677,458,360,1,22418,0.02042910031669566,1.2722222222222221,4483.6,7472.666666666667,5.674750087971016e-05,1
Male,Yes,3,Not Graduate,No,11917,7690,650,180,1,19607,0.033149734802121585,3.611111111111111,3921.4,4901.75,0.0001841651933451199,1
Female,Yes,2,Not Graduate,Yes,17074,1440,174,360,1,18514,0.009397785579260059,0.48333333333333334,3702.8,6171.333333333333,2.6104959942389053e-05,1
Male,No,0,Not Graduate,Yes,16802,765,162,360,0,17567,0.009221311475409836,0.45,3513.4,17567.0,2.5614754098360656e-05,1
Male,No,1,Not Graduate,No,16150,4092,186,240,0,20242,0.009188361408882083,0.775,4048.4,10121.0,3.8284839203675343e-05,1
Male,Yes,3,Graduate,No,14850,9341,545,240,0,24191,0.022528108465608467,2.2708333333333335,4838.2,6047.75,9.386711860670195e-05,1
Male,No,1,Graduate,Yes,3596,2666,199,300,0,6262,0.031773910266645375,0.6633333333333333,1252.4,3131.0,0.00010591303422215126,1
Male,Yes,3,Not Graduate,Yes,13301,8655,392,300,1,21956,0.0178530764676413,1.3066666666666666,4391.2,5489.0,5.951025489213766e-05,1
Male,Yes,2,Graduate,No,18059,5968,629,360,1,24027,0.026177792575328783,1.7472222222222222,4805.400000000001,8009.0,7.27160904870244e-05,1
Male,No,2,Not Graduate,No,8669,7641,370,300,1,16310,0.022684078229415733,1.2333333333333334,3262.0,5436.666666666667,7.561359409805245e-05,1
Female,No,2,Not Graduate,No,14788,2181,581,360,1,16969,0.0342368886269888,1.613888888888889,3393.8,5656.333333333333,9.510246840830223e-05,1
Male,No,2,Not Graduate,No,12194,9834,338,300,1,22028,0.015343410958282264,1.1266666666666667,4405.6,7342.666666666667,5.1144703194274216e-05,1
Male,No,2,Graduate,No,13691,3888,538,300,1,17579,0.030602957906712174,1.7933333333333332,3515.8,5859.666666666667,0.00010200985968904057,1
Female,Yes,1,Not Graduate,Yes,19551,840,541,240,1,20391,0.026530011769321304,2.254166666666667,4078.2000000000003,10195.5,0.00011054171570550544,1
Female,Yes,2,Not Graduate,No,12237,5899,661,240,1,18136,0.0364448365220268,2.754166666666667,3627.2000000000003,6045.333333333333,0.000151853485508445,1
Female,Yes,0,Graduate,Yes,19707,4118,301,240,1,23825,0.012633257785612357,1.2541666666666667,4765.0,23825.0,5.263857410671815e-05,1
Male,Yes,0,Graduate,Yes,6647,565,126,240,0,7212,0.017468459725495634,0.525,1442.4,7212.0,7.27852488562318e-05,1
Female,Yes,1,Graduate,Yes,19240,6005,696,180,1,25245,0.027568723758219123,3.8666666666666667,5049.0,12622.5,0.0001531595764345507,1
Male,No,3,Graduate,No,7699,9156,441,240,0,16855,0.02616279069767442,1.8375,3371.0,4213.75,0.00010901162790697674,1
Male,Yes,0,Not Graduate,Yes,2046,9187,461,180,0,11233,0.04103614028841018,2.561111111111111,2246.6,11233.0,0.00022797855715783435,1
Male,Yes,3,Graduate,Yes,6731,7226,222,240,1,13957,0.015904857429431152,0.925,2791.4,3489.25,6.627023928929647e-05,1
Male,Yes,1,Not Graduate,Yes,9465,9379,250,300,1,18844,0.013266118333775537,0.8333333333333334,3768.8,9422.0,4.422039444591846e-05,1
Female,No,3,Graduate,Yes,19967,5890,266,360,1,25857,0.01028695181375203,0.7388888888888889,5171.400000000001,6464.25,2.8574866149311197e-05,1
